Date,TG_catch,TG_lake,RR_catch,RR_lake
31/12/1970 18:00,-9.243694786,-7.955369047,0,0
01/01/1971 18:00,-10.88101498,-9.399710673,0,0
02/01/1971 18:00,-9.843023623,-8.448261636,0,0
03/01/1971 18:00,-2.851720781,-1.650555685,0,0
04/01/1971 18:00,-2.219738217,-0.448689983,9.56E-05,0
05/01/1971 18:00,-10.1106297,-8.824149556,0,0
06/01/1971 18:00,-9.601399214,-8.484381944,0.174642954,0.235182759
07/01/1971 18:00,1.127415317,2.00297465,7.138624783,7.815762318
08/01/1971 18:00,4.748634533,5.231306931,0.445529996,0.313795614
09/01/1971 18:00,4.783166693,5.189925133,0.89442795,1.418680804
10/01/1971 18:00,4.940263233,5.401141722,0,0
11/01/1971 18:00,2.313613943,2.678597034,0.068141223,0.023005655
12/01/1971 18:00,-1.44843342,-0.717371755,0,0
13/01/1971 18:00,-2.723029933,-1.99006412,0,0
14/01/1971 18:00,-3.696083615,-3.1130847,0.173279263,0.240765524
15/01/1971 18:00,-2.95227151,-2.103344616,0.006679028,0
16/01/1971 18:00,-5.450015441,-4.642952819,0,0
17/01/1971 18:00,-0.829857939,-0.129248649,2.376811375,0.832551452
18/01/1971 18:00,2.627214219,3.174727946,0.403034128,0.35139061
19/01/1971 18:00,2.330026172,2.984516483,9.603241822,10.93399545
20/01/1971 18:00,2.946434159,3.604752268,4.945153674,5.463867491
21/01/1971 18:00,2.169058593,2.866050895,0.648230442,0.684763461
22/01/1971 18:00,1.663427137,2.079172173,5.282909984,5.043530381
23/01/1971 18:00,1.715925518,2.122266486,6.361306741,6.359518158
24/01/1971 18:00,3.079962432,3.7195262,6.389527818,7.544992401
25/01/1971 18:00,4.317672413,4.921126607,8.884715811,10.90286007
26/01/1971 18:00,3.104353553,3.775370127,4.57134309,4.967853772
27/01/1971 18:00,1.017341152,1.907788434,0,0
28/01/1971 18:00,-3.145110876,-1.827282347,0,0
29/01/1971 18:00,-6.149331267,-5.01625756,0,0
30/01/1971 18:00,-6.914093507,-5.767193617,1.707503603,2.006791834
31/01/1971 18:00,-5.438674632,-4.617901821,6.482687601,8.448908047
01/02/1971 18:00,-6.449974071,-5.644090881,0,0
02/02/1971 18:00,-3.006649911,-2.271908671,0,0
03/02/1971 18:00,1.312561005,2.573445116,0,0
04/02/1971 18:00,4.217675854,4.961920684,0,0
05/02/1971 18:00,2.812357611,3.649908961,0,0
06/02/1971 18:00,3.25482329,3.839585305,0,0
07/02/1971 18:00,3.503623668,4.266316794,0,0
08/02/1971 18:00,1.27003965,2.358812142,0.024449769,0
09/02/1971 18:00,-1.860183982,-0.657710126,0,0
10/02/1971 18:00,-1.151045912,0.099793295,0,0
11/02/1971 18:00,2.723493571,3.269261303,0.184944907,0.207280875
12/02/1971 18:00,3.834982805,4.340934553,7.14706799,5.582640231
13/02/1971 18:00,3.679935621,4.437511027,3.499782895,4.463755492
14/02/1971 18:00,2.326454324,3.195805308,0,0
15/02/1971 18:00,2.209759191,3.038882432,1.022909056,0.05802519
16/02/1971 18:00,2.851394014,3.64469585,0.848874544,0.268411718
17/02/1971 18:00,1.652094522,2.238217516,11.99488139,12.28946768
18/02/1971 18:00,0.925144917,1.465005845,3.214954007,3.92662254
19/02/1971 18:00,-0.707648345,0.225811048,0,0
20/02/1971 18:00,-0.34805437,0.516086324,1.367709574,1.250173872
21/02/1971 18:00,0.970454946,1.411869743,6.725126332,6.703326211
22/02/1971 18:00,-0.457405218,0.320981634,0.071814979,0.099486209
23/02/1971 18:00,-0.884650202,0.236275923,2.014017642,2.579725584
24/02/1971 18:00,2.17183306,3.169410778,0,0
25/02/1971 18:00,-4.251649262,-2.979458715,0,0
26/02/1971 18:00,-6.301586767,-5.046418402,0,0
27/02/1971 18:00,-8.260153433,-7.149474712,0,0
28/02/1971 18:00,-7.939051976,-6.924487803,0,0
01/03/1971 18:00,-8.773152338,-7.655973671,0.983157934,0.578310618
02/03/1971 18:00,-9.166422666,-7.810889924,0.552742107,0.746664407
03/03/1971 18:00,-11.4260927,-9.807493579,0,0
04/03/1971 18:00,-12.61433254,-11.39036625,0,0
05/03/1971 18:00,-8.801257225,-7.663957393,0,0
06/03/1971 18:00,-5.583481963,-4.649166313,0,0
07/03/1971 18:00,-0.633568417,-0.228527849,0,0
08/03/1971 18:00,1.803903473,1.805645399,0.091931538,0
09/03/1971 18:00,-1.122869347,0.38982104,0.032913889,0.005358977
10/03/1971 18:00,-3.890362402,-2.317652966,0.017286752,0
11/03/1971 18:00,-4.511458285,-3.167511743,0,0
12/03/1971 18:00,-3.094810814,-1.969204883,6.23723531,6.619962863
13/03/1971 18:00,-1.089553393,-0.321964934,3.224525664,1.199114587
14/03/1971 18:00,0.888772373,1.476834361,1.37057533,1.983156193
15/03/1971 18:00,1.579618724,2.067231824,14.03067908,12.77361258
16/03/1971 18:00,2.205382798,2.856589996,1.892324555,2.113217568
17/03/1971 18:00,2.080502782,2.656156141,2.470382113,3.304646018
18/03/1971 18:00,2.047640953,2.61460067,1.882721426,2.255882862
19/03/1971 18:00,1.418287053,1.961298736,4.420230616,5.290276941
20/03/1971 18:00,1.379521169,1.949545267,0,0
21/03/1971 18:00,0.495057762,1.338087499,2.731632213,3.077037365
22/03/1971 18:00,-0.586113475,0.612371204,0,0
23/03/1971 18:00,-0.513022969,0.54590334,2.075855912,3.025391892
24/03/1971 18:00,1.998432293,2.736491356,5.10145836,3.680599962
25/03/1971 18:00,3.291193501,3.986940078,0,0
26/03/1971 18:00,1.765439201,2.501404869,1.072637809,1.155893088
27/03/1971 18:00,-4.032538913,-3.011275787,0.951065354,0.820557164
28/03/1971 18:00,-2.995778799,-2.08526722,0,0
29/03/1971 18:00,1.523418325,2.13959132,0,0
30/03/1971 18:00,1.195898426,1.351789454,0,0
31/03/1971 18:00,2.353993857,2.713747541,0.245634827,0.385816138
01/04/1971 18:00,2.75961136,3.230028203,9.011592338,5.15518759
02/04/1971 18:00,3.455693435,4.047477106,0.034831274,0.00361284
03/04/1971 18:00,4.11664012,4.669683614,6.167727725,4.209437833
04/04/1971 18:00,2.279245047,3.362903591,0,0
05/04/1971 18:00,1.957166886,2.836154092,0,0
06/04/1971 18:00,3.49443447,4.003342337,4.57471801,4.450361443
07/04/1971 18:00,4.62555705,5.144785836,0.069292608,0.194100115
08/04/1971 18:00,4.501544538,4.58489943,0,0
09/04/1971 18:00,5.243046778,4.826611414,0.081742816,0.075018305
10/04/1971 18:00,4.659958985,5.457359853,0,0
11/04/1971 18:00,6.397221576,6.935138657,0,0
12/04/1971 18:00,7.121093404,7.835324661,0,0
13/04/1971 18:00,6.444626712,6.715538977,0,0
14/04/1971 18:00,5.503700272,5.931867964,0,0
15/04/1971 18:00,4.779223472,4.729130468,0,0
16/04/1971 18:00,4.737284032,5.171327339,3.370172752,3.628589685
17/04/1971 18:00,4.569276037,5.282574695,0.367796344,0.176042136
18/04/1971 18:00,6.347704291,7.143185377,0.447240821,0.005507597
19/04/1971 18:00,7.378321791,7.641473005,0,0
20/04/1971 18:00,8.149095994,8.811314108,0,0
21/04/1971 18:00,7.577161178,8.147771286,0,0
22/04/1971 18:00,8.397116727,8.842848437,0,0
23/04/1971 18:00,5.229700916,6.222657588,0,0
24/04/1971 18:00,3.868524099,4.938277939,0.052154339,0
25/04/1971 18:00,1.464823564,2.507538803,0.568373735,0.852182665
26/04/1971 18:00,1.611550274,2.266306102,0.017660837,0
27/04/1971 18:00,2.944030352,3.64016194,0.00236076,0.006211124
28/04/1971 18:00,3.862802075,4.438291097,0.047784765,0.02164149
29/04/1971 18:00,3.472305012,4.389674139,0,0
30/04/1971 18:00,4.286027341,4.831210724,0,0
01/05/1971 18:00,6.352372231,6.741327278,0,0
02/05/1971 18:00,9.450415257,10.11477984,0.576669759,0.275478334
03/05/1971 18:00,11.23578352,11.65987877,0,0
04/05/1971 18:00,11.05441028,11.11496156,0,0
05/05/1971 18:00,10.06516828,10.16242053,0,0
06/05/1971 18:00,9.639593613,9.774038217,0,0
07/05/1971 18:00,11.27310242,11.10032617,0,0
08/05/1971 18:00,12.86673572,12.9700688,0,0
09/05/1971 18:00,13.00778932,12.90767519,0,0
10/05/1971 18:00,13.3589519,13.26779233,0,0
11/05/1971 18:00,13.35745924,13.10575928,0.004394625,0.008461673
12/05/1971 18:00,13.25570733,13.59164664,0,0
13/05/1971 18:00,14.35714578,14.95955887,0,0
14/05/1971 18:00,13.75001942,13.78432427,0,0
15/05/1971 18:00,13.53153818,13.66799408,10.01195324,12.55338538
16/05/1971 18:00,12.65802525,13.09911247,3.797313442,4.592246947
17/05/1971 18:00,12.68167506,12.92326482,20.50689158,23.62641079
18/05/1971 18:00,11.48565667,11.93248797,10.88723936,11.50417667
19/05/1971 18:00,11.05694592,11.54816556,0,0
20/05/1971 18:00,11.33403074,11.72424364,0,0
21/05/1971 18:00,10.701887,11.34550489,0.935705658,0.304183032
22/05/1971 18:00,10.2302786,11.1308372,0,0
23/05/1971 18:00,8.814069654,9.811802268,0,0
24/05/1971 18:00,7.934877191,8.787003654,0,0
25/05/1971 18:00,7.638754533,8.527699885,0,0
26/05/1971 18:00,6.948837494,7.84285585,3.22913928,3.762229919
27/05/1971 18:00,9.337674581,9.806867005,2.901898,2.342332513
28/05/1971 18:00,16.11845324,16.2960963,3.482059749,3.854522013
29/05/1971 18:00,18.82508233,18.76226835,1.925881087,0.542178525
30/05/1971 18:00,15.87454915,16.14725017,1.618981761,1.635947364
31/05/1971 18:00,20.40260342,20.23388247,0,0
01/06/1971 18:00,20.06010082,20.07865994,0,0
02/06/1971 18:00,18.92574823,18.74611154,0,0
03/06/1971 18:00,17.94776064,18.65638538,0,0
04/06/1971 18:00,17.97528865,18.43727005,0,0
05/06/1971 18:00,17.61686309,18.25639186,0,0
06/06/1971 18:00,17.79288725,18.12429981,0,0
07/06/1971 18:00,16.61564979,16.94272489,0,0
08/06/1971 18:00,12.18654491,13.10264536,0,0
09/06/1971 18:00,12.13655373,12.66135222,1.914709986,2.022721735
10/06/1971 18:00,12.37474708,12.83768601,0.316714625,1.340643325
11/06/1971 18:00,15.31964638,16.13977248,0,0
12/06/1971 18:00,16.73218004,17.34784034,0,0
13/06/1971 18:00,15.76102372,16.2702941,0,0
14/06/1971 18:00,13.41900562,14.47904332,0.011113725,0
15/06/1971 18:00,12.73195786,13.34113103,0,0
16/06/1971 18:00,11.73527112,12.56730767,0.983332714,0.491679318
17/06/1971 18:00,12.27694663,12.88073605,0,0
18/06/1971 18:00,11.54282099,12.12936823,1.076028128,0.265836016
19/06/1971 18:00,10.98522745,12.22005088,3.535051142,0.26005658
20/06/1971 18:00,12.07678764,12.56384688,0,0
21/06/1971 18:00,13.36139991,13.84642287,1.897299991,1.981664959
22/06/1971 18:00,11.57175864,12.28977133,9.78982038,9.438265804
23/06/1971 18:00,14.77366992,15.45088753,3.9515969,8.881260132
24/06/1971 18:00,14.44800994,14.99869574,0.711637386,0.985856778
25/06/1971 18:00,14.62629839,15.04445733,0.055915825,0.100955379
26/06/1971 18:00,15.28779828,15.69449768,0.544171205,0.09017964
27/06/1971 18:00,14.91148874,15.17095656,29.33508849,26.39186725
28/06/1971 18:00,13.06404892,13.83782041,2.776917777,4.141665351
29/06/1971 18:00,14.36621061,14.95562071,0,0
30/06/1971 18:00,17.63155662,18.32496268,0,0
01/07/1971 18:00,18.90330003,19.10631277,0,0
02/07/1971 18:00,20.79813954,21.18881375,0,0
03/07/1971 18:00,23.51139979,23.69165581,0,0
04/07/1971 18:00,23.36847143,23.49771069,0,0
05/07/1971 18:00,21.16096197,21.41853508,0.014391248,0
06/07/1971 18:00,20.12469936,21.0597866,0,0
07/07/1971 18:00,22.02764082,22.59718244,0,0
08/07/1971 18:00,21.87858092,21.75379452,0,0
09/07/1971 18:00,21.63901949,21.82614082,0,0
10/07/1971 18:00,19.66345262,20.06680046,0,0
11/07/1971 18:00,19.49369445,20.16178578,0,0
12/07/1971 18:00,16.35188869,17.61001943,0,0
13/07/1971 18:00,14.7192523,15.72544114,0,0
14/07/1971 18:00,13.64357547,14.63633782,4.925122423,6.428723525
15/07/1971 18:00,14.06803343,14.8444336,3.432295898,2.361613561
16/07/1971 18:00,12.68118118,13.31848687,6.519653429,4.199953455
17/07/1971 18:00,14.59245316,15.6596326,0.447979189,1.006803415
18/07/1971 18:00,14.45049123,15.1512532,0.191033593,0.027958879
19/07/1971 18:00,14.91780909,15.46768704,0.459428215,0.225612237
20/07/1971 18:00,14.03277897,14.55224984,0.96227294,2.723847233
21/07/1971 18:00,14.40362486,14.88401716,0.294161409,0.120795773
22/07/1971 18:00,14.24873305,14.96997813,0.266847077,0.001469285
23/07/1971 18:00,13.68488108,14.07545574,2.217989761,1.508933906
24/07/1971 18:00,14.24030945,14.83066704,18.54011884,15.87237269
25/07/1971 18:00,16.19203282,16.66627826,1.799492715,1.394901817
26/07/1971 18:00,16.94001291,16.94805125,1.361808791,1.555506372
27/07/1971 18:00,16.2982658,16.547668,0,0
28/07/1971 18:00,18.27642125,18.82273457,0,0
29/07/1971 18:00,18.89376706,19.57613444,2.068679405,1.089390511
30/07/1971 18:00,16.9163989,17.62811219,14.44039183,14.96184587
31/07/1971 18:00,16.84638457,17.24143267,0.484484205,0.664318956
01/08/1971 18:00,17.31531102,17.59601554,0,0
02/08/1971 18:00,17.610593,17.91906757,0.188572934,0.30918839
03/08/1971 18:00,16.46285874,16.8502538,1.221577489,1.207686619
04/08/1971 18:00,15.96398053,16.73559542,19.31291513,18.74482051
05/08/1971 18:00,17.03139394,17.55548767,4.884468099,5.913026853
06/08/1971 18:00,16.93871921,17.52478854,4.89939348,9.214202171
07/08/1971 18:00,16.59128246,17.21712907,3.948381289,4.861934714
08/08/1971 18:00,16.34203147,16.87081361,0.062964284,0
09/08/1971 18:00,16.05367196,16.66708628,0.446410417,0.560263696
10/08/1971 18:00,15.00898701,15.84755687,0,0
11/08/1971 18:00,14.00440539,14.58687584,0,0
12/08/1971 18:00,15.117747,15.57258887,0,0
13/08/1971 18:00,14.38776821,14.95346155,7.084919881,10.71255749
14/08/1971 18:00,13.02009089,13.64261305,2.359593409,2.813700459
15/08/1971 18:00,14.12822964,14.76819314,0.056983438,0.004012751
16/08/1971 18:00,15.50866895,16.33736883,0,0
17/08/1971 18:00,15.67874496,15.95120232,0,0
18/08/1971 18:00,15.14393735,15.46465758,0,0
19/08/1971 18:00,15.32486555,15.91712077,0,0
20/08/1971 18:00,17.2844266,17.43515553,0,0
21/08/1971 18:00,18.76115248,19.58638537,0,0
22/08/1971 18:00,16.09456215,17.59956639,0,0
23/08/1971 18:00,14.73870802,15.6852598,0,0
24/08/1971 18:00,14.84336571,15.50060682,0,0
25/08/1971 18:00,14.98661174,15.84165348,0,0
26/08/1971 18:00,13.79994649,14.56898566,0,0
27/08/1971 18:00,13.94202573,14.46816063,0.361257318,0.142505212
28/08/1971 18:00,12.05710985,12.90480061,14.0317088,16.25804247
29/08/1971 18:00,12.85480423,13.62377836,0.365084317,0.979298512
30/08/1971 18:00,11.91422263,12.34665779,0.092562521,0.127119625
31/08/1971 18:00,12.06481146,12.94232398,0.869308472,1.299985481
01/09/1971 18:00,12.81379034,13.73671166,13.09049555,10.33093558
02/09/1971 18:00,14.39808993,15.40010906,0,0
03/09/1971 18:00,13.59005894,14.71222346,0,0
04/09/1971 18:00,11.77173688,12.99135996,0,0
05/09/1971 18:00,11.53960516,12.93175682,0,0
06/09/1971 18:00,11.91197708,12.6543893,0,0
07/09/1971 18:00,14.03169597,14.2929203,0.102263122,0.179042695
08/09/1971 18:00,15.74048194,15.87402835,0,0
09/09/1971 18:00,14.84039168,15.4387682,0,0
10/09/1971 18:00,12.55999232,13.30807999,0.053779912,0.10074821
11/09/1971 18:00,13.14245325,13.42685526,0.115962127,0.180735233
12/09/1971 18:00,9.349331255,10.60962867,0.178253581,0.10699541
13/09/1971 18:00,7.356106299,8.417408798,0,0
14/09/1971 18:00,6.576134873,7.574060948,0.235187715,0.122969817
15/09/1971 18:00,6.680287165,7.528564581,0,0
16/09/1971 18:00,8.80279543,9.540781094,0,0
17/09/1971 18:00,12.50092491,13.0294852,4.430679407,4.192126999
18/09/1971 18:00,12.01494943,12.66755039,0.140633289,0.013136128
19/09/1971 18:00,12.96926467,13.62699624,1.118306472,1.048940711
20/09/1971 18:00,12.852983,13.73792863,0.166801813,0.00229556
21/09/1971 18:00,13.47277626,14.38603854,0,0
22/09/1971 18:00,12.60943312,13.62697016,0,0
23/09/1971 18:00,11.98019809,12.62638946,3.50676847,2.37021471
24/09/1971 18:00,11.69360369,12.68243991,7.771145201,6.168034126
25/09/1971 18:00,11.19422915,12.56877523,0,0
26/09/1971 18:00,9.673908733,10.93537281,0,0
27/09/1971 18:00,8.557680518,9.767609847,0,0
28/09/1971 18:00,8.134559724,9.229884506,0,0
29/09/1971 18:00,9.371110046,10.50933273,11.824112,11.66176819
30/09/1971 18:00,12.76716735,13.35336673,0.932085356,0.718040361
01/10/1971 18:00,13.93151542,14.45129805,0,0
02/10/1971 18:00,13.100589,13.89380269,0.735338523,0.019061712
03/10/1971 18:00,10.14155925,11.24630832,0,0
04/10/1971 18:00,5.315324388,6.588316438,0,0
05/10/1971 18:00,6.664889194,7.737895198,0.204347276,0
06/10/1971 18:00,11.91393887,12.84541655,0,0
07/10/1971 18:00,13.11973851,14.05122733,0,0
08/10/1971 18:00,10.42852089,11.73961304,0,0
09/10/1971 18:00,9.504972152,10.63314003,0.080203001,0.096412516
10/10/1971 18:00,10.05290721,10.9370481,1.919684757,0.81016019
11/10/1971 18:00,9.850279793,10.96808331,0,0
12/10/1971 18:00,4.457811394,5.885368296,0.002810975,0.003772799
13/10/1971 18:00,1.924223619,3.535406033,0,0
14/10/1971 18:00,0.298040039,1.45318042,0,0
15/10/1971 18:00,2.816669709,4.13641701,0,0
16/10/1971 18:00,7.758402225,8.960008517,0.97768881,0.833237524
17/10/1971 18:00,6.065926592,7.367975557,7.607671471,8.736845935
18/10/1971 18:00,7.008832589,7.901596108,12.35125227,13.0442077
19/10/1971 18:00,8.63593097,9.395364413,6.917853053,7.186719482
20/10/1971 18:00,8.46139751,9.447718176,0,0
21/10/1971 18:00,8.367187307,9.570193617,5.562651097,6.299466877
22/10/1971 18:00,8.491577756,9.593320196,0,0
23/10/1971 18:00,7.001675916,8.019570962,0.903606726,0.539589235
24/10/1971 18:00,8.40865538,9.483018654,0,0
25/10/1971 18:00,5.721168386,6.728652372,0,0
26/10/1971 18:00,3.044374567,3.775234127,0,0
27/10/1971 18:00,2.052182097,2.53016793,0,0
28/10/1971 18:00,2.593324738,3.209845658,0.083907555,0.233472631
29/10/1971 18:00,4.959797521,5.732499821,0.136173576,0.129870195
30/10/1971 18:00,7.662234648,8.23320112,0,0
31/10/1971 18:00,7.502441025,8.413408972,6.26E-05,0
01/11/1971 18:00,6.744539274,7.773471889,0,0
02/11/1971 18:00,10.51638636,11.29909946,0,0
03/11/1971 18:00,9.226530189,10.36696225,0,0
04/11/1971 18:00,4.770236749,6.130240519,4.402150057,4.447732264
05/11/1971 18:00,1.372290008,2.414758663,13.54046483,13.24206682
06/11/1971 18:00,-1.221674789,-0.191248659,10.62176701,10.38054993
07/11/1971 18:00,-0.749424653,0.594495147,8.111008761,10.28189275
08/11/1971 18:00,-1.178127919,0.107686781,0,0
09/11/1971 18:00,-4.169448553,-2.977909725,0,0
10/11/1971 18:00,-1.699686211,-0.383486006,0,0
11/11/1971 18:00,4.367771646,5.752539055,0,0
12/11/1971 18:00,-0.647539257,0.862255151,0,0
13/11/1971 18:00,0.325838557,1.349392211,10.26722761,9.958423126
14/11/1971 18:00,1.697460343,2.651342984,0.455402883,0.521009923
15/11/1971 18:00,5.140198172,6.631901393,0,0
16/11/1971 18:00,1.664692302,3.141343719,0,0
17/11/1971 18:00,-1.054277988,0.399443163,0,0
18/11/1971 18:00,-6.946399059,-5.254703123,0,0
19/11/1971 18:00,-8.627097061,-7.001829749,0,0
20/11/1971 18:00,-5.272429098,-3.439574424,1.732545821,0.881610071
21/11/1971 18:00,-4.299019474,-2.966255847,7.966464664,8.356191902
22/11/1971 18:00,-3.62865988,-2.450744406,0,0
23/11/1971 18:00,-5.984616757,-4.673730255,0,0
24/11/1971 18:00,-5.979598655,-4.370261248,1.179732117,1.40093557
25/11/1971 18:00,-1.735792703,0.307305374,0,0
26/11/1971 18:00,1.315874615,2.6467582,0,0
27/11/1971 18:00,5.630267116,6.89430186,0.607640325,0.318814333
28/11/1971 18:00,5.330732361,6.204621936,5.102972337,3.172020616
29/11/1971 18:00,2.683296567,3.331307889,8.915821684,9.204231355
30/11/1971 18:00,2.634473729,3.508835512,4.210241432,2.941776513
01/12/1971 18:00,1.643833528,2.199434075,0,0
02/12/1971 18:00,-0.326035535,0.210197729,0,0
03/12/1971 18:00,1.821970014,2.650906294,0.137830185,0
04/12/1971 18:00,5.220456098,6.175316322,0,0
05/12/1971 18:00,5.529498172,6.845824327,0,0
06/12/1971 18:00,3.166814074,4.368350968,0,0
07/12/1971 18:00,2.90213853,4.235920958,0.035452288,0.005311512
08/12/1971 18:00,-1.56535043,0.017136146,2.706937298,1.966919591
09/12/1971 18:00,-1.271124858,-0.267301274,0.408834325,0.821996979
10/12/1971 18:00,-0.147019768,1.573490358,0,0
11/12/1971 18:00,0.894620917,2.446466668,0,0
12/12/1971 18:00,-3.308052863,-1.800755622,0,0
13/12/1971 18:00,2.093524305,3.101371423,1.705338807,1.642248604
14/12/1971 18:00,2.860073424,3.941523825,4.933575695,4.548505483
15/12/1971 18:00,5.462111597,6.568175305,0.036465023,0.100000001
16/12/1971 18:00,6.785265,7.737688979,0,0
17/12/1971 18:00,5.852291433,6.988681278,0,0
18/12/1971 18:00,6.100455332,7.012422694,0,0
19/12/1971 18:00,3.908272199,5.239634158,15.28329218,17.31820641
20/12/1971 18:00,4.350032307,5.323344602,1.197370673,0.778014743
21/12/1971 18:00,5.964688684,6.93077924,0,0
22/12/1971 18:00,2.588027955,3.913130306,0,0
23/12/1971 18:00,2.91793125,4.373092045,0.004624422,0
24/12/1971 18:00,5.925564435,6.984990565,0,0
25/12/1971 18:00,6.310300307,7.234927106,0,0
26/12/1971 18:00,5.547130576,6.560039693,0.346543678,0
27/12/1971 18:00,2.534380194,3.601065687,5.587365824,5.922844522
28/12/1971 18:00,0.351000712,1.460672608,0,0
29/12/1971 18:00,-3.152831063,-1.953306283,0,0
30/12/1971 18:00,-7.411484017,-6.181380873,0,0
31/12/1971 18:00,-7.863882917,-6.231530831,0,0
01/01/1972 18:00,-7.030571754,-5.763410665,0,0
02/01/1972 18:00,-5.828020575,-4.951590796,0,0
03/01/1972 18:00,-4.014807524,-3.105384083,0.101835844,0.097931306
04/01/1972 18:00,-5.609153226,-4.342010286,1.089633307,1.142788198
05/01/1972 18:00,-2.548031264,-1.835122141,0.106213596,0.225418485
06/01/1972 18:00,-2.947659931,-1.997847531,0,0
07/01/1972 18:00,-5.61830799,-4.60615271,0,0
08/01/1972 18:00,-5.045480102,-4.376501043,0.397551816,0.498092439
09/01/1972 18:00,-4.31631222,-3.496872422,0.099505242,0.217299302
10/01/1972 18:00,-5.680795593,-5.19180305,0,0
11/01/1972 18:00,-6.125695928,-4.890520437,0.000894086,0
12/01/1972 18:00,-3.935236705,-2.571283929,0.451352367,0.2044821
13/01/1972 18:00,-3.306536826,-2.423782,0,0
14/01/1972 18:00,-6.11805547,-5.524830573,0.013165025,0
15/01/1972 18:00,-7.644889313,-6.849932757,0,0
16/01/1972 18:00,-9.429624984,-8.919051006,0.40744787,0.300987904
17/01/1972 18:00,-10.79576069,-10.05625368,0,0
18/01/1972 18:00,-8.789298863,-7.898615378,0.081761606,0.004797977
19/01/1972 18:00,-7.353626843,-6.602857887,4.219528805,4.12816012
20/01/1972 18:00,-5.889062523,-5.544349183,3.787040935,4.540449173
21/01/1972 18:00,-5.503175244,-4.854431135,4.482698793,5.09221379
22/01/1972 18:00,-3.838993193,-3.083015883,0.160096716,0.29087563
23/01/1972 18:00,1.278892361,1.840760801,3.017175292,3.215204924
24/01/1972 18:00,-0.557955568,0.213391281,1.77932163,2.594318566
25/01/1972 18:00,-2.227517643,-1.392876599,0.114728834,0.111048329
26/01/1972 18:00,-2.443595511,-1.541413329,0.711548909,0.334273433
27/01/1972 18:00,-4.112130323,-3.185094034,0.440291212,0.368276524
28/01/1972 18:00,-9.775316165,-8.252796091,0,0
29/01/1972 18:00,-10.67068999,-9.495670051,0.271763237,0.002762452
30/01/1972 18:00,-8.231620937,-7.244703549,1.905509544,1.601687253
31/01/1972 18:00,-8.64589802,-7.765549572,4.168262981,3.096550075
01/02/1972 18:00,-4.802279197,-4.01888427,6.859990982,6.230274346
02/02/1972 18:00,-4.549216419,-3.760478449,0.286200273,0.349956043
03/02/1972 18:00,-3.336440609,-2.637137418,2.329159316,2.099016255
04/02/1972 18:00,-1.290602351,-0.621673054,0,0
05/02/1972 18:00,-3.017757396,-1.970355903,0.01690388,0
06/02/1972 18:00,-3.893492929,-2.795066481,1.463909569,1.902008047
07/02/1972 18:00,-4.257712547,-3.311570907,1.861208216,2.390526399
08/02/1972 18:00,-3.795064969,-2.629878723,0.116887918,0.08060448
09/02/1972 18:00,-1.62789433,-0.866702121,1.687345232,0.843104063
10/02/1972 18:00,0.484131304,1.05393419,1.586991901,2.312260082
11/02/1972 18:00,-0.569155256,-0.04810374,0.073545206,0.216474013
12/02/1972 18:00,-0.121934088,0.326877237,6.88582081,7.146613086
13/02/1972 18:00,1.384991108,1.540739405,1.997806742,1.930917095
14/02/1972 18:00,0.946359494,1.188142884,0.469170653,0.587063722
15/02/1972 18:00,-0.473184513,-0.077095734,0.494510508,0.81003764
16/02/1972 18:00,-0.270990074,0.241958138,2.987647388,2.689493873
17/02/1972 18:00,-1.044000214,-0.263523593,0.636900192,0.945120946
18/02/1972 18:00,-2.876170362,-2.009346782,0,0
19/02/1972 18:00,-3.383788376,-2.55748938,0.068271837,0.069546188
20/02/1972 18:00,-1.999302834,-1.113226408,0,0
21/02/1972 18:00,-2.049020281,-1.195264771,0,0
22/02/1972 18:00,-4.485558121,-3.72956328,0,0
23/02/1972 18:00,-4.690447973,-4.09927518,0,0
24/02/1972 18:00,-4.884529576,-4.631833647,0,0
25/02/1972 18:00,-5.372943824,-4.755827281,0,0
26/02/1972 18:00,-3.974421462,-3.701383174,0.003303157,0
27/02/1972 18:00,-4.070247685,-3.594351365,0.132168924,0.029829549
28/02/1972 18:00,-4.005048695,-4.078886918,0,0
29/02/1972 18:00,-2.570380734,-2.453130745,0.180731999,0.165901621
01/03/1972 18:00,-1.709015317,-1.174796423,0.04748418,0
02/03/1972 18:00,-2.239475829,-1.385657525,0.21595445,0.133525812
03/03/1972 18:00,-1.497222373,-0.751073724,0.636068513,0.431760246
04/03/1972 18:00,0.831800072,1.72873937,2.094823206,4.56470353
05/03/1972 18:00,0.814059656,1.42601024,4.954952839,5.838749191
06/03/1972 18:00,-0.069733143,0.488197844,9.107247932,11.67651204
07/03/1972 18:00,-0.479742259,0.142790421,6.735184095,7.658785585
08/03/1972 18:00,-1.249087794,-0.640888295,4.9766547,5.042182738
09/03/1972 18:00,-4.251984472,-3.271297833,0.108684128,0.278195821
10/03/1972 18:00,-8.36821577,-7.271601363,0,0
11/03/1972 18:00,-7.240415332,-6.564382231,0,0
12/03/1972 18:00,-0.729959543,-0.447264817,0,0
13/03/1972 18:00,-0.740354683,-0.487086899,0,0
14/03/1972 18:00,-1.595761326,-1.256618441,0,0
15/03/1972 18:00,0.151587502,0.298860912,0.06912994,0.165893552
16/03/1972 18:00,1.09355221,1.356587256,0,0
17/03/1972 18:00,2.176340828,2.097838101,0,0
