,14
Wind_speed,-0.353193760889993
Wind_over_Q0.8,-0.3233259229687115
Wind_over_Q0.6,-0.18022802628082957
colour_lake,-0.0942079891874101
Q,-0.002195664379784957
Temp,0.09962827588887428
Rain_day,0.1400937117671275
Pptn_intense,0.16510238346785297
Pptn,0.16697309500391339
TP_lake,0.20950296919920913
Wind_under_Q0.4,0.23374008364024473
Wind_under_Q0.2,0.2711668779452365
