,30
Wind_speed,-0.2365398676346649
Wind_over_Q0.8,-0.21808012358174164
Wind_over_Q0.6,-0.1316043694341159
Q,-0.0507080831263423
colour_lake,-0.0025619516970829775
Rain_day,0.036286218391568516
Pptn_intense,0.06552611145934295
Pptn,0.07709045073149395
Temp,0.092049280518451
Wind_under_Q0.4,0.13281617544416086
TP_lake,0.20796374352144545
Wind_under_Q0.2,0.22643520999138772
