Date,Pptn,Temp,Wind_speed,Q,TP_catch,chl-a_lake,TP_lake,colour_lake,CyanoBiovol,Rain_day,Pptn_intense,Wind_under_Q0.2,Wind_under_Q0.4,Wind_over_Q0.6,Wind_over_Q0.8,Temp_subzero
1980-01-01,0.0,-4.75827816,2.9,4.252,,,,,,0,0,False,False,False,False,True
1980-01-02,0.0,-8.821736496,3.1,5.544,,,,,,0,0,False,False,False,False,True
1980-01-03,0.0,-15.28071907,1.5,8.203,,,,,,0,0,True,True,False,False,True
1980-01-04,2.669135785,-12.96506568,1.7,10.461,,,,,,1,0,True,True,False,False,True
1980-01-05,2.806878307,-5.304252851,1.5,10.239,,,,,,1,0,True,True,False,False,True
1980-01-06,0.183726849,-2.869073118,2.9,6.827,,,,,,0,0,False,False,False,False,True
1980-01-07,0.160352988,-3.917979823,2.9,3.497,,,,,,0,0,False,False,False,False,True
1980-01-08,0.226205545,-5.923564525,2.1,2.602,,,,,,0,0,False,True,False,False,True
1980-01-09,0.089524924,-5.504271164,2.9,2.439,,,,,,0,0,False,False,False,False,True
1980-01-10,0.0,-5.682777896,2.9,2.359,,,,,,0,0,False,False,False,False,True
1980-01-11,0.133819725,-7.721410953,1.0,2.228,,,,,,0,0,True,True,False,False,True
1980-01-12,0.0,-10.0091808,1.2,2.126,,,,,,0,0,True,True,False,False,True
1980-01-13,0.0,-2.288872706,5.1,2.016,,,,,,0,0,False,False,True,True,True
1980-01-14,0.0,-1.436580637,3.9,1.975,,,,,,0,0,False,False,True,False,True
1980-01-15,0.0,-3.981577206,1.3,1.93,,,,,,0,0,True,True,False,False,True
1980-01-16,0.0,-5.640795736,1.9,1.781,,,,,,0,0,True,True,False,False,True
1980-01-17,0.0,-6.249811241,0.8,2.067,,,,,,0,0,True,True,False,False,True
1980-01-18,0.569766845,-5.255806998,0.3,,,,,,,0,0,True,True,False,False,True
1980-01-19,0.456901208,-1.804856204,0.0,,,,,,,0,0,True,True,False,False,True
1980-01-20,0.061011523,-2.245475113,1.5,,,,,,,0,0,True,True,False,False,True
1980-01-21,0.621496976,-1.482190394,2.9,,,,,,,0,0,False,False,False,False,True
1980-01-22,8.96548801,-0.296365807,3.8,,,,,,,1,0,False,False,False,False,True
1980-01-23,1.355437793,-0.901513679,2.1,,,,,,,1,0,False,True,False,False,True
1980-01-24,0.0,-6.940802223,4.6,,,,,,,0,0,False,False,True,False,True
1980-01-25,0.0,-14.77347574,3.6,,,,,,,0,0,False,False,False,False,True
1980-01-26,0.0,-14.29521288,0.8,,,,,,,0,0,True,True,False,False,True
1980-01-27,0.0,-11.49755332,0.9,,,,,,,0,0,True,True,False,False,True
1980-01-28,0.650398654,-8.844456961,2.2,,,,,,,0,0,False,True,False,False,True
1980-01-29,0.0,-10.07547222,0.5,,,,,,,0,0,True,True,False,False,True
1980-01-30,2.75600086,-9.707845595,5.2,,,,,,,1,0,False,False,True,True,True
1980-01-31,0.419189692,-13.02017111,3.9,,,,,,,0,0,False,False,True,False,True
1980-02-01,0.0,-17.76508873,1.2,,,,,,,0,0,True,True,False,False,True
1980-02-02,0.0,-17.33683982,0.5,,,,,,,0,0,True,True,False,False,True
1980-02-03,0.0,-17.39816945,0.8,,,,,,,0,0,True,True,False,False,True
1980-02-04,0.0,-18.77502252,0.7,,,,,,,0,0,True,True,False,False,True
1980-02-05,0.0,-16.85391077,2.4,,,,,,,0,0,False,True,False,False,True
1980-02-06,0.3930486,-12.70041925,3.6,,,,,,,0,0,False,False,False,False,True
1980-02-07,0.0,-14.08657999,4.0,,,,,,,0,0,False,False,True,False,True
1980-02-08,0.0,-16.53965904,2.9,,,,,,,0,0,False,False,False,False,True
1980-02-09,4.280968733,-12.66597873,3.8,,,,,,,1,0,False,False,False,False,True
1980-02-10,13.70319559,-8.146269596,4.1,,,,,,,1,1,False,False,True,False,True
1980-02-11,0.582382545,-7.22759652,2.9,,,,,,,0,0,False,False,False,False,True
1980-02-12,0.0,-5.135374045,2.0,,,,,,,0,0,False,True,False,False,True
1980-02-13,5.616920692,-1.222835007,5.0,,,,,,,1,0,False,False,True,True,True
1980-02-14,3.557758936,0.370443952,3.6,,,,,,,1,0,False,False,False,False,False
1980-02-15,4.16237602,0.150461063,6.3,0.423,,,,,,1,0,False,False,True,True,False
1980-02-16,0.0,-1.650023323,0.3,0.533,,,,,,0,0,True,True,False,False,True
1980-02-17,0.0,-3.702810388,1.5,0.464,,,,,,0,0,True,True,False,False,True
1980-02-18,0.616194823,-1.510496556,3.1,0.402,,,,,,0,0,False,False,False,False,True
1980-02-19,0.0,-1.378124095,3.4,0.362,,,,,,0,0,False,False,False,False,True
1980-02-20,0.0,-1.704718802,0.2,0.336,,,,,,0,0,True,True,False,False,True
1980-02-21,0.0,-4.868199085,1.2,0.327,,,,,,0,0,True,True,False,False,True
1980-02-22,0.0,-6.75749015,2.1,0.319,,,,,,0,0,False,True,False,False,True
1980-02-23,0.0,-8.29414339,1.4,0.304,,,,,,0,0,True,True,False,False,True
1980-02-24,0.0,-8.877868075,0.5,0.301,,,,,,0,0,True,True,False,False,True
1980-02-25,0.0,-8.743877794,0.7,0.3,,,,,,0,0,True,True,False,False,True
1980-02-26,0.0,-8.021839355,1.7,0.281,,,,,,0,0,True,True,False,False,True
1980-02-27,0.0,-4.149102635,1.9,0.28,,,,,,0,0,True,True,False,False,True
1980-02-28,0.0,-0.9188075,5.1,0.284,,,,,,0,0,False,False,True,True,True
1980-02-29,0.0,-0.570075328,2.8,0.268,,,,,,0,0,False,True,False,False,True
1980-03-01,0.0,0.36516945,5.7,0.274,,,,,,0,0,False,False,True,True,False
1980-03-02,0.001909379,-3.803687099,4.3,0.25,,,,,,0,0,False,False,True,False,True
1980-03-03,0.0,-4.028767139,3.6,0.249,,,,,,0,0,False,False,False,False,True
1980-03-04,0.0,-4.001453956,1.9,0.243,,,,,,0,0,True,True,False,False,True
1980-03-05,0.048416262,-0.407462567,5.1,0.243,,,,,,0,0,False,False,True,True,True
1980-03-06,2.095131107,0.681675311,3.1,0.238,,,,,,1,0,False,False,False,False,False
1980-03-07,18.19963073,-0.261129371,3.6,0.261,,,,,,1,1,False,False,False,False,True
1980-03-08,0.047469191,-0.45025255,3.1,0.265,,,,,,0,0,False,False,False,False,True
1980-03-09,0.50920121,0.229507657,2.2,0.266,,,,,,0,0,False,True,False,False,False
1980-03-10,0.115925086,-0.208130175,0.8,0.263,,,,,,0,0,True,True,False,False,True
1980-03-11,0.006354187,-2.672582491,1.9,0.265,,,,,,0,0,True,True,False,False,True
1980-03-12,0.471428282,-2.589003613,2.7,,,,,,,0,0,False,True,False,False,True
1980-03-13,0.1767395,0.036972102,3.9,,,,,,,0,0,False,False,True,False,False
1980-03-14,0.0,-1.68022261,4.4,0.437,,,,,,0,0,False,False,True,False,True
1980-03-15,0.069037342,-1.460089777,4.8,0.429,,,,,,0,0,False,False,True,False,True
1980-03-16,0.0,-1.807400627,3.4,0.424,,,,,,0,0,False,False,False,False,True
1980-03-17,0.0,-2.758869697,4.0,0.414,,,,,,0,0,False,False,True,False,True
1980-03-18,0.0,-7.498590946,5.0,0.412,,,,,,0,0,False,False,True,True,True
1980-03-19,0.0,-10.24906838,1.5,0.417,,,,,,0,0,True,True,False,False,True
1980-03-20,0.918873351,-8.044130946,3.1,0.432,,,,,,0,0,False,False,False,False,True
1980-03-21,0.223711959,-6.383910095,3.2,0.402,,,,,,0,0,False,False,False,False,True
1980-03-22,0.0,-7.630748442,1.9,0.394,,,,,,0,0,True,True,False,False,True
1980-03-23,0.0,-7.72103865,1.2,0.401,,,,,,0,0,True,True,False,False,True
1980-03-24,0.0,-5.846126118,0.7,0.417,,,,,,0,0,True,True,False,False,True
1980-03-25,0.0,-3.330249842,3.2,0.413,,,,,,0,0,False,False,False,False,True
1980-03-26,0.0,-2.665799595,2.9,0.427,,,,,,0,0,False,False,False,False,True
1980-03-27,0.19414219,-3.005019678,3.1,0.416,,,,,,0,0,False,False,False,False,True
1980-03-28,6.771208061,-1.256257831,3.7,0.4,,,,,,1,0,False,False,False,False,True
1980-03-29,3.709685447,0.871749815,3.1,0.401,,,,,,1,0,False,False,False,False,False
1980-03-30,2.400333042,1.897327898,1.7,0.489,,,,,,1,0,True,True,False,False,False
1980-03-31,0.0,1.60208604,4.0,0.666,,,,,,0,0,False,False,True,False,False
1980-04-01,0.0,2.004226757,1.2,1.278,,,,,,0,0,True,True,False,False,False
1980-04-02,0.0,1.322738582,2.9,1.335,,,,,,0,0,False,False,False,False,False
1980-04-03,0.0,2.476865764,1.9,1.85,,,,,,0,0,True,True,False,False,False
1980-04-04,0.0,2.282691241,3.1,2.994,,,,,,0,0,False,False,False,False,False
1980-04-05,0.0,2.836039164,1.7,4.053,,,,,,0,0,True,True,False,False,False
1980-04-06,0.0,3.165512087,1.0,6.174,,,,,,0,0,True,True,False,False,False
1980-04-07,0.0,1.177746611,3.1,4.53,,,,,,0,0,False,False,False,False,False
1980-04-08,0.0,3.19914651,4.6,6.742,,,,,,0,0,False,False,True,False,False
1980-04-09,0.0,2.817565018,4.3,6.804,,,,,,0,0,False,False,True,False,False
1980-04-10,0.0,4.675665588,2.4,7.707,,,,,,0,0,False,True,False,False,False
1980-04-11,0.0,4.767598149,2.9,9.289,,,,,,0,0,False,False,False,False,False
1980-04-12,0.0,5.598320363,2.2,15.669,,,,,,0,0,False,True,False,False,False
1980-04-13,0.0,4.339282696,3.7,,,,,,,0,0,False,False,False,False,False
1980-04-14,0.0,5.252164728,2.7,20.008,,,,,,0,0,False,True,False,False,False
1980-04-15,0.0,6.726670512,0.8,18.174,,,38.5,,,0,0,True,True,False,False,False
1980-04-16,1.216843457,7.366360229,2.4,21.127,,,,,,1,0,False,True,False,False,False
1980-04-17,0.0,6.203053695,3.4,21.298,,,,,,0,0,False,False,False,False,False
1980-04-18,0.0,5.264841271,4.4,18.856,,,,,,0,0,False,False,True,False,False
1980-04-19,0.073991996,3.194239877,12.7,14.104,,,,,,0,0,False,False,True,True,False
1980-04-20,0.0,5.136949745,7.0,12.463,,,,,,0,0,False,False,True,True,False
1980-04-21,0.0,6.998982099,2.9,11.983,,,,,,0,0,False,False,False,False,False
1980-04-22,0.0,6.400027911,4.6,11.716,,,,,,0,0,False,False,True,False,False
1980-04-23,0.0,6.523193626,2.7,11.167,,,,,,0,0,False,True,False,False,False
1980-04-24,0.0,7.400933252,4.5,11.016,,,,,,0,0,False,False,True,False,False
1980-04-25,2.278387223,8.375403548,5.6,11.419,,,,,,1,0,False,False,True,True,False
1980-04-26,3.869755813,7.334701344,3.8,12.222,,,,,,1,0,False,False,False,False,False
1980-04-27,3.520609733,7.027331156,3.9,13.594,,,,,,1,0,False,False,True,False,False
1980-04-28,0.060932965,8.454177025,4.1,12.195,130.0,,,,,0,0,False,False,True,False,False
1980-04-29,0.0,11.37923561,2.9,11.053,,3.971428571,52.0,,,0,0,False,False,False,False,False
1980-04-30,0.0,11.61211955,3.9,9.978,,,,,,0,0,False,False,True,False,False
1980-05-01,0.0,9.998767081,4.1,8.799,,,,,,0,0,False,False,True,False,False
1980-05-02,0.0,11.19366436,1.9,8.007,,,,,,0,0,True,True,False,False,False
1980-05-03,0.0,12.24054435,1.9,7.531,,,,,,0,0,True,True,False,False,False
1980-05-04,0.0,11.5882507,3.1,6.866,,,,,,0,0,False,False,False,False,False
1980-05-05,0.0,13.31649859,2.8,6.204,,,,,,0,0,False,True,False,False,False
1980-05-06,0.0,12.92988408,2.9,5.876,,,,,,0,0,False,False,False,False,False
1980-05-07,1.068899689,11.94270096,3.8,5.653,,,,,,1,0,False,False,False,False,False
1980-05-08,8.415856284,7.499570027,2.2,6.212,,,,,,1,0,False,True,False,False,False
1980-05-09,0.0,7.575179565,6.3,5.352,,,,,,0,0,False,False,True,True,False
1980-05-10,0.0,9.411481228,3.6,4.779,,,,,,0,0,False,False,False,False,False
1980-05-11,0.0,8.867669162,2.6,4.356,,,,,,0,0,False,True,False,False,False
1980-05-12,0.0,10.84909557,2.4,,,,,,,0,0,False,True,False,False,False
1980-05-13,0.0,11.20470567,3.9,3.91,,7.283333333,45.0,,,0,0,False,False,True,False,False
1980-05-14,0.0,15.93614749,2.4,3.648,,,,,,0,0,False,True,False,False,False
1980-05-15,0.0,17.98963449,3.9,3.383,,,,,,0,0,False,False,True,False,False
1980-05-16,0.0,18.91183403,4.5,3.035,,,,,,0,0,False,False,True,False,False
1980-05-17,0.0,19.67526387,3.6,2.756,,,,,,0,0,False,False,False,False,False
1980-05-18,0.0,19.15017786,3.6,2.555,,,,,,0,0,False,False,False,False,False
1980-05-19,0.0,15.67615416,3.3,2.4,,,,,,0,0,False,False,False,False,False
1980-05-20,1.644535275,8.877092208,5.3,2.255,50.0,,,,,1,0,False,False,True,True,False
1980-05-21,0.0,8.069601687,3.1,2.109,,,,,,0,0,False,False,False,False,False
1980-05-22,0.0,11.10857398,4.1,1.921,,,,,,0,0,False,False,True,False,False
1980-05-23,0.0,12.64858619,4.0,1.769,,,,,,0,0,False,False,True,False,False
1980-05-24,0.783962246,12.18541996,3.4,1.632,,,,,,0,0,False,False,False,False,False
1980-05-25,4.680221747,10.40723665,3.1,2.764,,,,,,1,0,False,False,False,False,False
1980-05-26,1.705649677,9.454999838,2.2,2.738,,,,,,1,0,False,True,False,False,False
1980-05-27,0.0,12.51119271,4.8,2.35,,,,,,0,0,False,False,True,False,False
1980-05-28,13.45874394,11.37498368,2.2,3.772,,12.61428571,32.71428571,,,1,1,False,True,False,False,False
1980-05-29,14.68118582,12.41666452,2.7,7.52,,,,,,1,1,False,True,False,False,False
1980-05-30,4.976493177,13.24550159,2.2,7.089,,,,,,1,0,False,True,False,False,False
1980-05-31,0.007058118,11.45934545,5.0,5.721,,,,,,0,0,False,False,True,True,False
1980-06-01,0.0,15.027879,2.4,4.737,,,,,,0,0,False,True,False,False,False
1980-06-02,1.892764763,14.64397563,5.3,4.523,,,,,,1,0,False,False,True,True,False
1980-06-03,0.0,19.0662871,2.8,4.159,,,,,,0,0,False,True,False,False,False
1980-06-04,0.0,19.61354736,4.0,3.778,,,,,,0,0,False,False,True,False,False
1980-06-05,0.0,22.36500463,2.1,3.515,,,,,,0,0,False,True,False,False,False
1980-06-06,0.0,21.10033216,1.9,3.183,,,,,,0,0,True,True,False,False,False
1980-06-07,0.119166319,21.51603532,1.4,2.943,,,,,,0,0,True,True,False,False,False
1980-06-08,11.07342574,19.04204219,2.4,2.912,,,,,,1,1,False,True,False,False,False
1980-06-09,2.724632815,17.90579234,1.7,2.883,,,,,,1,0,True,True,False,False,False
1980-06-10,0.616025972,20.90769066,1.9,4.199,,15.3,41.6,,,0,0,True,True,False,False,False
1980-06-11,7.615253053,17.64525572,1.4,9.34,,,,,,1,0,True,True,False,False,False
1980-06-12,0.0,14.13257282,3.8,4.151,,,,,,0,0,False,False,False,False,False
1980-06-13,0.003259874,14.97037771,4.8,3.111,,,,,,0,0,False,False,True,False,False
1980-06-14,0.0,17.79642429,2.2,2.575,,,,,,0,0,False,True,False,False,False
1980-06-15,0.303437579,19.45703504,4.5,2.282,,,,,,0,0,False,False,True,False,False
1980-06-16,0.325312044,17.63976737,2.0,2.044,,,,,,0,0,False,True,False,False,False
1980-06-17,8.355974105,16.38206564,1.9,2.236,80.0,,,,,1,0,True,True,False,False,False
1980-06-18,0.272068173,17.03620347,2.4,2.362,,,,,,0,0,False,True,False,False,False
1980-06-19,28.12863723,14.75729573,3.8,6.715,,,,,,1,1,False,False,False,False,False
1980-06-20,3.182654339,14.13338896,4.5,6.498,,,,,,1,0,False,False,True,False,False
1980-06-21,9.786497626,13.36131778,5.7,4.607,,,,,,1,0,False,False,True,True,False
1980-06-22,2.048037386,12.93238156,5.3,4.083,,,,,,1,0,False,False,True,True,False
1980-06-23,4.532181648,13.39323765,1.7,3.731,,,,,,1,0,True,True,False,False,False
1980-06-24,4.369357194,13.40832863,4.8,3.318,,11.1,23.66666667,,,1,0,False,False,True,False,False
1980-06-25,5.069594713,13.91229367,4.0,3.424,,,,,,1,0,False,False,True,False,False
1980-06-26,10.48604099,13.32595264,1.2,4.909,,,,,,1,1,True,True,False,False,False
1980-06-27,4.477239751,13.24214426,1.5,5.694,,,,,,1,0,True,True,False,False,False
1980-06-28,5.429574082,14.32027627,2.6,8.11,,,,,,1,0,False,True,False,False,False
1980-06-29,20.32836949,13.47257098,2.9,21.611,,,,,,1,1,False,False,False,False,False
1980-06-30,0.03039612,15.52874862,3.6,9.164,,,,,,0,0,False,False,False,False,False
1980-07-01,1.851492529,17.12520085,4.3,7.001,,,,,,1,0,False,False,True,False,False
1980-07-02,0.714514421,17.63531466,3.3,6.421,,,,,,0,0,False,False,False,False,False
1980-07-03,1.374110157,17.60317573,2.7,7.238,,,,,,1,0,False,True,False,False,False
1980-07-04,0.114735837,16.83139146,3.9,5.841,,,,,,0,0,False,False,True,False,False
1980-07-05,1.94820208,16.4587011,3.1,5.254,,,,,,1,0,False,False,False,False,False
1980-07-06,1.25759431,17.58786012,1.9,4.816,,,,,,1,0,True,True,False,False,False
1980-07-07,3.814067665,17.42146864,1.5,5.038,,,,,,1,0,True,True,False,False,False
1980-07-08,0.362191801,18.17371716,1.4,4.135,,13.15714286,35.85714286,,,0,0,True,True,False,False,False
1980-07-09,2.900549057,17.61956838,3.4,3.827,,,,,,1,0,False,False,False,False,False
1980-07-10,0.008834558,18.75876751,2.6,3.673,,,,,,0,0,False,True,False,False,False
1980-07-11,0.132457169,17.55149527,4.1,3.158,,,,,,0,0,False,False,True,False,False
1980-07-12,0.335178832,15.94271046,3.1,2.792,,,,,,0,0,False,False,False,False,False
1980-07-13,0.046828015,15.52057454,2.6,2.505,,,,,,0,0,False,True,False,False,False
1980-07-14,1.278248443,16.17866858,2.4,2.332,,,,,,1,0,False,True,False,False,False
1980-07-15,8.365170212,15.84433431,3.1,2.344,75.0,,,,,1,0,False,False,False,False,False
1980-07-16,0.781177838,16.50632524,2.9,2.291,,,,,,0,0,False,False,False,False,False
1980-07-17,7.972893291,16.32306083,2.6,2.091,,,,,,1,0,False,True,False,False,False
1980-07-18,1.05824874,13.97947034,3.4,2.145,,,,,,1,0,False,False,False,False,False
1980-07-19,2.602773131,14.58663955,1.2,,,,,,,1,0,True,True,False,False,False
1980-07-20,4.321155724,14.55531397,2.4,,,,,,,1,0,False,True,False,False,False
1980-07-21,5.198081773,14.98050109,1.9,,,,,,,1,0,True,True,False,False,False
1980-07-22,0.0,16.58167223,3.1,,,13.56,37.66666667,,,0,0,False,False,False,False,False
1980-07-23,0.0,16.1035489,5.6,,,,,,,0,0,False,False,True,True,False
1980-07-24,0.074750929,16.39754881,3.2,,,,,,,0,0,False,False,False,False,False
1980-07-25,0.0,18.17598962,1.9,,,,,,,0,0,True,True,False,False,False
1980-07-26,0.0,20.92143322,2.4,,,,,,,0,0,False,True,False,False,False
1980-07-27,0.0,22.09709282,3.1,,,,,,,0,0,False,False,False,False,False
1980-07-28,0.0,22.24188695,2.7,1.137,,,,,,0,0,False,True,False,False,False
1980-07-29,0.0,22.03798483,2.1,1.024,,,,,,0,0,False,True,False,False,False
1980-07-30,0.0,21.48146611,3.4,0.866,,,,,,0,0,False,False,False,False,False
1980-07-31,5.627222277,20.15271293,4.6,0.787,,,,,,1,0,False,False,True,False,False
1980-08-01,0.159234422,18.43515027,2.6,0.788,,,,,,0,0,False,True,False,False,False
1980-08-02,0.0,18.02069488,3.9,0.754,,,,,,0,0,False,False,True,False,False
1980-08-03,0.200607705,19.12916207,2.2,0.724,,,,,,0,0,False,True,False,False,False
1980-08-04,6.325224939,19.24352698,3.3,2.564,,,,,,1,0,False,False,False,False,False
1980-08-05,16.85680019,17.76500707,3.6,6.18,,26.47142857,32.0,,,1,1,False,False,False,False,False
1980-08-06,2.975557392,18.77179191,2.2,3.637,,,,,,1,0,False,True,False,False,False
1980-08-07,0.090718234,15.25529675,4.3,2.57,,,,,,0,0,False,False,True,False,False
1980-08-08,5.165767555,13.0359986,3.4,2.256,,,,,,1,0,False,False,False,False,False
1980-08-09,0.764698598,13.41127493,3.1,1.939,,,,,,0,0,False,False,False,False,False
1980-08-10,0.0,14.57525664,3.1,1.563,,,,,,0,0,False,False,False,False,False
1980-08-11,0.0,15.64229498,2.4,1.198,,,,,,0,0,False,True,False,False,False
1980-08-12,0.0,15.81772303,2.9,1.036,70.0,,,,,0,0,False,False,False,False,False
1980-08-13,0.0,17.20693672,2.0,0.849,,,,,,0,0,False,True,False,False,False
1980-08-14,0.0,17.12495341,1.9,0.68,,,,,,0,0,True,True,False,False,False
1980-08-15,0.0,18.31547549,1.5,0.592,,,,,,0,0,True,True,False,False,False
1980-08-16,0.672114451,18.89282757,2.1,0.578,,,,,,0,0,False,True,False,False,False
1980-08-17,1.195663108,17.30438738,2.5,0.572,,,,,,1,0,False,True,False,False,False
1980-08-18,5.854408553,15.82044398,3.1,0.619,,,,,,1,0,False,False,False,False,False
1980-08-19,4.343359657,15.27946302,6.0,1.223,,21.86666667,102.8,,,1,0,False,False,True,True,False
1980-08-20,17.85764187,14.49211453,7.2,3.455,,,,,,1,1,False,False,True,True,False
1980-08-21,2.79464726,14.62164996,3.7,2.413,,,,,,1,0,False,False,False,False,False
1980-08-22,3.398489573,14.91124083,4.8,2.156,,,,,,1,0,False,False,True,False,False
1980-08-23,0.686732302,14.16107424,3.4,2.186,,,,,,0,0,False,False,False,False,False
1980-08-24,0.855708352,13.25789909,3.4,1.712,,,,,,0,0,False,False,False,False,False
1980-08-25,7.021201271,11.90863725,2.2,1.87,,,,,,1,0,False,True,False,False,False
1980-08-26,0.392482376,12.40050156,2.8,1.928,,,,,,0,0,False,True,False,False,False
1980-08-27,9.258145398,12.43674374,1.9,2.184,,,,,,1,0,True,True,False,False,False
1980-08-28,3.431958535,12.43851763,2.3,2.991,,,,,,1,0,False,True,False,False,False
1980-08-29,0.0,12.35348523,3.3,2.597,,,,,,0,0,False,False,False,False,False
1980-08-30,0.0,12.02632906,3.6,2.032,,,,,,0,0,False,False,False,False,False
1980-08-31,0.0,10.8574439,2.7,1.7,,,,,,0,0,False,True,False,False,False
1980-09-01,0.0,12.40992566,4.0,1.504,,,,,,0,0,False,False,True,False,False
1980-09-02,5.667698946,14.33041171,5.2,1.562,,27.1,32.71428571,,,1,0,False,False,True,True,False
1980-09-03,1.207757151,14.61634842,4.8,1.689,,,,,,1,0,False,False,True,False,False
1980-09-04,0.0,14.62352543,3.1,1.67,,,,,,0,0,False,False,False,False,False
1980-09-05,1.398388646,13.74820933,3.1,1.614,,,,,,1,0,False,False,False,False,False
1980-09-06,1.153689953,14.29288767,3.4,1.591,,,,,,1,0,False,False,False,False,False
1980-09-07,0.0,15.19705963,6.9,,,,,,,0,0,False,False,True,True,False
1980-09-08,0.0,15.94746951,6.3,1.353,,,,,,0,0,False,False,True,True,False
1980-09-09,0.0,12.80017225,5.3,1.36,,,,,,0,0,False,False,True,True,False
1980-09-10,6.522702222,11.39521962,4.5,1.371,,,,,,1,0,False,False,True,False,False
1980-09-11,2.771845068,9.121972924,6.0,1.505,,,,,,1,0,False,False,True,True,False
1980-09-12,11.93349087,10.05239059,2.6,2.108,,,,,,1,1,False,True,False,False,False
1980-09-13,1.889625356,11.93994088,5.1,3.079,,,,,,1,0,False,False,True,True,False
1980-09-14,2.135946604,11.92385038,2.1,2.41,,,,,,1,0,False,True,False,False,False
1980-09-15,0.0,9.650206993,3.3,1.989,157.0,,,,,0,0,False,False,False,False,False
1980-09-16,1.010230479,9.679488205,1.9,1.762,,14.62857143,35.85714286,,,1,0,True,True,False,False,False
1980-09-17,20.385294,10.68880062,5.3,9.315,,,,,,1,1,False,False,True,True,False
1980-09-18,0.115996766,12.29183887,2.6,5.787,,,,,,0,0,False,True,False,False,False
1980-09-19,1.948228486,12.41766178,2.1,4.408,,,,,,1,0,False,True,False,False,False
1980-09-20,8.258475546,12.77660273,2.3,6.094,,,,,,1,0,False,True,False,False,False
1980-09-21,0.13244238,13.13931155,1.7,5.816,,,,,,0,0,True,True,False,False,False
1980-09-22,0.0,11.4366468,1.7,4.996,,,,,,0,0,True,True,False,False,False
1980-09-23,0.032109223,12.32425147,1.9,4.618,,,,,,0,0,True,True,False,False,False
1980-09-24,4.06412247,13.27914978,2.9,4.532,,,,,,1,0,False,False,False,False,False
1980-09-25,0.348487021,10.57564442,3.3,4.56,,,,,,0,0,False,False,False,False,False
1980-09-26,0.0,8.129554947,2.4,4.229,,,,,,0,0,False,True,False,False,False
1980-09-27,0.0,8.588164997,1.5,4.05,,,,,,0,0,True,True,False,False,False
1980-09-28,6.80411868,10.70756041,2.2,4.194,,,,,,1,0,False,True,False,False,False
1980-09-29,2.248478787,11.15662228,4.8,4.718,,,,,,1,0,False,False,True,False,False
1980-09-30,0.0,9.031353387,3.6,4.435,,13.8,33.0,,,0,0,False,False,False,False,False
1980-10-01,0.377733809,8.608352886,5.6,4.124,,,,,,0,0,False,False,True,True,False
1980-10-02,0.0,8.836917821,4.6,3.83,,,,,,0,0,False,False,True,False,False
1980-10-03,0.019805738,7.988085217,1.9,3.684,,,,,,0,0,True,True,False,False,False
1980-10-04,2.787427316,9.600211449,5.5,3.611,,,,,,1,0,False,False,True,True,False
1980-10-05,7.719588477,9.539274732,2.2,6.318,,,,,,1,0,False,True,False,False,False
1980-10-06,26.53382562,9.812543862,4.8,19.263,,,,,,1,1,False,False,True,False,False
1980-10-07,24.65157021,8.84644955,7.6,39.72,,,,,,1,1,False,False,True,True,False
1980-10-08,6.420788901,9.2626781,9.1,32.539,,,,,,1,0,False,False,True,True,False
1980-10-09,26.26200171,8.821233285,7.9,37.763,,,,,,1,1,False,False,True,True,False
1980-10-10,1.098069355,7.70008724,5.5,31.372,,,,,,1,0,False,False,True,True,False
1980-10-11,0.0,6.544923711,1.4,21.66,,,,,,0,0,True,True,False,False,False
1980-10-12,0.0,6.961260197,2.4,17.449,,,,,,0,0,False,True,False,False,False
1980-10-13,0.0,5.743877287,1.2,13.519,,,,,,0,0,True,True,False,False,False
1980-10-14,0.0,5.990409564,5.6,11.028,,,70.0,,,0,0,False,False,True,True,False
1980-10-15,0.0,4.351872711,4.6,9.426,,,,,,0,0,False,False,True,False,False
1980-10-16,6.009202655,3.093724485,1.7,9.028,,,,,,1,0,True,True,False,False,False
1980-10-17,34.26387754,3.245851758,5.8,35.561,,,,,,1,1,False,False,True,True,False
1980-10-18,6.502589051,6.972066718,3.2,35.497,,,,,,1,0,False,False,False,False,False
1980-10-19,0.348433477,5.829679453,6.9,21.087,,,,,,0,0,False,False,True,True,False
1980-10-20,0.0,2.250464736,2.1,16.144,,,,,,0,0,False,True,False,False,False
1980-10-21,0.0,-0.334920107,0.5,13.684,,,,,,0,0,True,True,False,False,True
1980-10-22,0.0,-1.176713927,1.4,11.477,,,,,,0,0,True,True,False,False,True
1980-10-23,10.34293582,0.294828594,3.8,10.43,,,,,,1,1,False,False,False,False,False
1980-10-24,5.634895182,1.928352734,4.8,10.525,,,,,,1,0,False,False,True,False,False
1980-10-25,0.152909097,-0.849514041,5.6,9.135,,,,,,0,0,False,False,True,True,True
1980-10-26,1.977125911,-1.58575324,1.7,8.444,,,,,,1,0,True,True,False,False,True
1980-10-27,10.34262554,3.776657428,5.1,16.73,,,,,,1,1,False,False,True,True,False
1980-10-28,1.798721982,5.580335292,1.7,15.527,,,,,,1,0,True,True,False,False,False
1980-10-29,1.262864502,3.577621093,3.4,14.046,,,,,,1,0,False,False,False,False,False
1980-10-30,0.0,-2.545503586,4.8,10.225,,,,,,0,0,False,False,True,False,True
1980-10-31,0.0,-3.871377202,0.7,8.743,,,,,,0,0,True,True,False,False,True
